#BE0032,#BC3F4A,#841B2D,#5C0923,#AB4E52,#722F37,#3F1728,#AD8884,#905D5D,#543D3F,#2E1D21,#8F817F,#5C504F,#282022,#E25822,#D9603B,#AA381E,#CB6D51,#9E4732,#B4745E,#882D17,#56070C,#A87C6D,#79443B,#3E1D1E,#977F73,#674C47,#43302E,#870074,#9E4F88,#702963,#54194E,#B784A7,#915C83,#5D3954,#341731,#AA8A9E,#836479,#CE4676,#B3446C,#78184A,#54133B,#A8516E,#673147,#38152C,#AF868E,#915F6D
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017008663930688556,0.0,0.07456908344733242,0.0,0.0,0.0,0.0,0.0,6.839945280437756e-06,0.0,0.0,0.0006361149110807113,0.08170998632010944,0.018718650250797993,0.1316735066119471,0.14272001823985409,0.02596671226630187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040127678978568173,0.005243958048335613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015353397172822617,0.00016415868673050614,0.036272229822161425,0.1491062471500228,0.04764249886000912,0.16202234382124944,0.1060921112631099
0.0,0.0,0.0,0.0,0.0,0.0,0.06522511848341232,7.50394944707741e-05,0.04415481832543444,0.07086492890995261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001500789889415482,0.0004462875197472354,0.0023183254344391786,0.028902053712480252,0.004656398104265403,0.0,0.0002448657187993681,0.0,0.0,0.0,0.0,0.0,0.0,0.004861769352290679,0.01778436018957346,0.0677132701421801,0.0,0.0,0.0,0.0,0.0,0.010157977883096367,0.0,0.0,0.1313349131121643,0.050312006319115324,0.07158767772511848,0.17729857819905212,0.1581042654028436,0.09380726698262243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008341489940184884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009333877107123436,0.0,0.16007340946166396,0.0,0.0,0.0,0.008635127786840674,0.05343393148450245,0.2459352909189777,0.0016014138118542686,0.0028412180532898313,0.05727569331158238,0.35952963567156065,0.09239804241435563,0.0,0.00025013594344752585,0.00035073409461663945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.215007215007215e-06,0.0,0.010591630591630591,0.07361471861471862,0.0,0.0,0.0,0.0,0.0,0.0,0.0010678210678210678,0.0,0.2035858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002582972582972583,0.0007503607503607504,0.1982178932178932,0.29143578643578644,0.21814574314574314
0.0,0.0,0.0,0.0,0.0,0.0,0.0013965267727930534,0.011555716353111433,0.004597202122527738,0.45925711529184754,0.0,0.0,0.0,0.0,0.0,0.004372889532079112,0.0,0.014271587071876507,0.021808972503617945,0.01924264351181862,0.0,0.07158948383984563,0.001039556198745779,0.0,0.0,0.0,0.0,0.0,5.065123010130246e-05,0.0,0.0,0.011702846116739026,0.11428364688856729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007397491558128316,0.014150988904968645,0.001316931982633864,0.1364278822961891,0.09893150024119633,0.006606367583212735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017978620019436345,0.09928085519922254,0.0,0.014229024943310657,0.05898769031422093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013265306122448979,0.06330741820537739,0.3559361839974085,0.020123096857790734,0.29791545189504376,0.07677518626498218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592841163310962e-06,0.03366890380313199,0.002371364653243848,0.0,0.0,0.0,5.592841163310962e-06,0.0,0.00784675615212528,0.004093959731543624,0.0005760626398210291,0.042986577181208054,0.021403803131991053,0.06312080536912752,0.1749440715883669,0.014865771812080536,0.06462527964205816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9149888143176733e-05,4.47427293064877e-05,0.00016778523489932885,0.033501118568232666,0.018926174496644296,0.1357214765100671,0.11469798657718121,0.1505704697986577,0.027980984340044743,0.08783557046979866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002483164983164983,4.2087542087542085e-06,0.0,0.0,0.0,0.0,0.0,4.2087542087542085e-06,0.0,4.2087542087542085e-06,0.0,0.0,0.018085016835016836,0.0,0.0,2.1043771043771045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003127104377104377,1.6835016835016834e-05,0.27769781144781147,0.0,0.0,0.0,0.0,0.001531986531986532,0.09703703703703703,0.00040824915824915826,0.010778619528619528,0.10683080808080808,0.11712121212121213,0.35047558922558925,0.0035353535353535356,0.0043518518518518515,0.00872053872053872
0.0,0.0,0.0,0.0,1.0593220338983052e-05,0.0,0.004657485875706214,7.062146892655367e-06,0.008114406779661017,0.009682203389830508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062146892655367e-06,3.5310734463276836e-06,0.0003425141242937853,0.0004766949152542373,0.00011299435028248587,0.0010310734463276836,0.0,0.0,0.0,0.0009781073446327683,0.0,0.0,7.062146892655367e-06,0.006094632768361582,0.0001942090395480226,0.1415077683615819,0.0,0.0,0.0,0.01890536723163842,0.06048375706214689,0.19589336158192092,0.062920197740113,0.047538841807909606,0.12728460451977403,0.1376024011299435,0.05674081920903955,0.04796963276836158,0.041362994350282484,0.030070621468926553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03463555555555556,0.0,0.0,0.009844444444444444,0.009377777777777778,0.0178,0.0,0.0,0.0,0.0,0.00011111111111111112,0.0,3.111111111111111e-05,0.0,0.0,0.0,0.06830222222222222,0.050186666666666664,0.06009333333333333,0.012075555555555556,0.04384444444444444,8.888888888888888e-06,0.20585777777777778,0.48724,0.0,0.0001511111111111111,0.00044
0.0,0.0,0.0,4.334633723450369e-06,4.334633723450369e-06,0.0,0.00023190290420459472,0.00029692241005635023,0.0007260511486779367,2.6007802340702212e-05,0.0,0.0,0.0,0.0,0.0,1.517121803207629e-05,4.334633723450369e-06,0.00021022973558734286,0.00013220632856523624,8.669267446900737e-06,0.0003034243606415258,0.0003424360641525791,0.0,0.0,0.0,0.0,0.0,4.334633723450369e-06,2.8175119202427396e-05,6.501950585175553e-06,1.9505851755526658e-05,6.501950585175553e-05,0.0015973125270914608,0.0,0.0,0.0,0.0,0.008729952319029042,0.006263545730385783,0.0841655830082358,0.06778716948417858,0.015322930212397053,0.33104681404421327,0.22242089293454703,0.14053532726484613,0.1006198526224534,0.019081057650628522
0.0,0.0,0.0,0.0,0.0,0.0,1.2345679012345678e-05,0.0,0.00016666666666666666,0.0005679012345679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009012345679012346,0.013290123456790124,0.06995061728395062,0.14393827160493827,0.012104938271604939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024765432098765434,0.00010493827160493828,0.42117283950617285,0.1547098765432099,0.02700617283950617,0.04365432098765432,0.08765432098765433
0.0,0.0,0.0,0.0,0.0,0.0,0.0007557677008750995,1.988862370723946e-05,0.29675815433571995,0.02739856801909308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3866348448687352e-05,3.977724741447892e-05,1.1933174224343676e-05,8.750994431185363e-05,0.020218774860779633,7.955449482895783e-06,0.0016984884645982498,0.0003898170246618934,0.0,0.0,0.0,0.0,0.06675417661097852,1.1933174224343676e-05,0.12091089896579156,0.0,0.0,0.0,7.159904534606205e-05,7.955449482895783e-06,0.13834526650755768,0.0,0.0,0.03258552108194113,0.02289180588703262,3.579952267303102e-05,0.12144391408114559,0.09149960222752586,0.058031026252983293
0.0,0.0,0.0,0.0,0.0,0.0,1.0907504363001746e-05,0.0,0.05708551483420593,0.013553664921465968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270506108202444e-05,4.581151832460733e-05,0.0,0.03618455497382199,0.004212478184991274,4.363001745200698e-06,0.017831588132635252,0.0006304537521815009,0.0,0.0,0.0,0.0,0.0,0.0062936300174520066,1.3089005235602094e-05,0.03390052356020942,0.0,0.0,0.0,0.0067408376963350785,0.016053664921465968,0.06360165794066318,0.0037521815008726,0.01174301919720768,0.0016470331588132635,0.18539703315881326,0.3343324607329843,0.06077443280977313,0.08346858638743455,0.06270724258289703
0.0,0.0,0.0,1.4124293785310734e-05,1.4124293785310734e-05,0.0,0.007325800376647834,0.006911487758945386,0.0011299435028248588,0.05492937853107344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003107344632768362,0.00018832391713747646,0.0,0.03536252354048964,0.0018361581920903955,3.295668549905838e-05,0.023130885122410547,1.4124293785310734e-05,0.0,0.00016949152542372882,0.0,0.0,1.4124293785310734e-05,0.0044444444444444444,0.00853578154425612,0.11281073446327683,0.0,0.0,0.0,0.009063088512241054,0.08650659133709981,0.08819209039548023,0.06232580037664783,0.03088512241054614,0.01835216572504708,0.290894538606403,0.11228813559322035,0.03397834274952919,0.00532015065913371,0.005018832391713747
0.0,0.0,0.0,0.0,5.09683995922528e-06,0.0,2.5484199796126402e-05,0.012344546381243628,0.0,0.08299694189602447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012232415902140674,0.0,6.625891946992865e-05,0.004531090723751274,0.023460754332313965,0.08925076452599388,0.0024617737003058103,0.0,0.0,5.6065239551478086e-05,0.0,0.0,0.0,0.00010193679918450561,0.0015290519877675841,0.03724770642201835,0.0,0.0,0.0,0.0027522935779816515,0.042074413863404686,0.06689092762487257,0.0031855249745158,8.664627930682976e-05,0.008843017329255862,0.32490825688073394,0.05124362895005097,0.05704383282364934,0.0822782874617737,0.10649337410805301
