#BE0032,#BC3F4A,#841B2D,#5C0923,#AB4E52,#722F37,#3F1728,#AD8884,#905D5D,#543D3F,#2E1D21,#8F817F,#5C504F,#282022,#E25822,#D9603B,#AA381E,#CB6D51,#9E4732,#B4745E,#882D17,#56070C,#A87C6D,#79443B,#3E1D1E,#977F73,#674C47,#43302E,#870074,#9E4F88,#702963,#54194E,#B784A7,#915C83,#5D3954,#341731,#AA8A9E,#836479,#CE4676,#B3446C,#78184A,#54133B,#A8516E,#673147,#38152C,#AF868E,#915F6D
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042483660130718953,5.446623093681917e-06,0.13091503267973856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003485838779956427,0.006122004357298475,0.10974945533769064,0.021911764705882353,0.05137254901960785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525599128540305,0.02579520697167756,0.0,0.0,0.0,0.0,0.0,0.003235294117647059,0.0,0.0,0.01460239651416122,0.06866013071895424,0.021236383442265794,0.18616557734204792,0.14623093681917212,0.20796840958605664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037784679089026917,0.0006314699792960663,0.006071428571428571,0.042748447204968947,0.4791511387163561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0703933747412007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0351966873706003e-05,1.0351966873706003e-05,0.00022774327122153208,0.20165631469979295,0.06981884057971015,0.19927536231884058
0.0,0.0,0.0,0.0,0.0,0.0,2.5316455696202533e-05,0.0029957805907172997,0.0,0.09935021097046413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.438818565400844e-06,0.02738396624472574,0.002628691983122363,0.14540928270042194,0.015042194092827005,0.03250210970464135,0.0,0.0,0.0,0.0,0.0,0.0,7.59493670886076e-05,0.0016244725738396625,0.0009957805907172997,0.0,0.0,0.0,0.0,0.0,2.109704641350211e-05,0.0,0.0,0.0008270042194092827,0.08718565400843882,0.05831645569620253,0.14023628691983123,0.26347679324894513,0.12189451476793249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000673015873015873,0.008019047619047618,0.07985396825396826,0.05675873015873016,0.3515904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018603174603174604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015873015872e-05,7.301587301587302e-05,0.002022222222222222,0.11084444444444444,0.0558984126984127,0.3323904761904762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019080996884735202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033489096573208724,0.07875778816199377,0.0576791277258567,0.059209501557632396,0.16472352024922118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001207165109034268,0.03575545171339564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115264797507788e-05,0.031806853582554515,0.09643302180685358,0.13672118380062306,0.1273714953271028,0.20785046728971962
0.0,0.0,0.0,0.0,0.0,0.0,0.0002385685884691849,9.940357852882704e-06,0.04433068257123923,0.23695825049701788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011928429423459245,0.025924453280318092,0.2476441351888668,0.003565275016567263,0.03665009940357853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3074884029158384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003611663353214049,0.014459907223326707,0.28340622929092113,0.0693141153081511,0.036974817760106034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8027210884353745e-06,0.0,0.00015646258503401362,0.0012244897959183673,0.0014319727891156462,0.0,0.0,0.0,0.0,0.0,0.10679931972789115,2.0408163265306123e-05,0.17132312925170068,0.0,0.0,0.0,0.00020068027210884352,8.503401360544217e-05,0.13823469387755102,0.0,0.0,0.11748299319727891,0.20217006802721088,0.0018231292517006802,0.009146258503401361,0.1638061224489796,0.08608843537414966
0.0,0.0,0.0,7.911392405063292e-06,3.691983122362869e-05,5.5379746835443036e-05,0.013209388185654009,6.856540084388186e-05,0.012929852320675105,0.09959651898734177,0.0,0.0,0.0,0.0,0.0,0.021010021097046413,0.0,0.00011603375527426161,0.01634493670886076,0.024512130801687765,0.008001054852320675,0.05617879746835443,0.06844936708860759,0.030493143459915613,0.0,0.0,0.0,1.0548523206751054e-05,7.911392405063292e-06,2.109704641350211e-05,0.005791139240506329,0.00012921940928270042,0.14707805907172997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009493670886075949,0.004585970464135021,0.16611023206751055,0.14912974683544303,0.06805379746835442,0.06901107594936709,0.03811181434599156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581901489117984e-05,0.0028694158075601374,0.02585910652920962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004925544100801833,0.0018613974799541809,0.40315578465063,0.12722794959908362,0.06150630011454754,0.0,0.0,0.0,0.0,0.0,0.0,2.290950744558992e-05,1.718213058419244e-05,0.012777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,4.009163802978236e-05,0.0,1.145475372279496e-05,0.0029782359679266894,0.011145475372279496,0.0727319587628866,0.013058419243986255,0.26419816723940437
0.0,0.0,0.0,0.0,0.0,0.0,9.294871794871795e-05,0.0,0.03339102564102564,0.04066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205128205128205e-06,0.011842948717948719,0.011599358974358974,0.03749038461538461,0.01185576923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.027,3.5256410256410254e-05,0.046544871794871795,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,3.205128205128205e-06,0.04755128205128205,0.06922115384615385,0.02910576923076923,0.153625,0.30459615384615385,0.174625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437768240343348e-05,0.0,0.0,0.007660944206008584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018955650929899858,0.0,0.11855150214592275,0.0,0.0,0.0,0.0,0.001040772532188841,0.016373390557939915,0.0,0.0,0.0180793991416309,0.07454577968526466,0.0005650929899856938,0.5053755364806867,0.14639842632331904,0.1111552217453505
0.0,0.0,0.0,0.0,0.0,0.0,0.0009151090342679127,0.0027414330218068538,0.0006347352024922118,0.0932126168224299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009345794392523365,0.00030373831775700936,0.0004906542056074767,0.0018613707165109033,0.10619158878504673,0.036900311526479754,0.013812305295950155,0.0,0.0,0.0,0.0,3.894080996884735e-06,0.0,0.0002219626168224299,0.0010319314641744548,0.04652647975077882,0.0,0.0,0.0,1.1682242990654205e-05,0.0021806853582554517,0.007990654205607477,0.0014174454828660436,0.0034306853582554515,0.01190031152647975,0.3400778816199377,0.05945093457943925,0.11172897196261682,0.1069158878504673,0.04911214953271028
0.0,0.0,0.0,0.0,0.0,0.0,0.0018127490039840637,0.0,0.04889442231075697,0.01101925630810093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249003984063745,0.017692563081009294,0.06670982735723771,0.0,0.0,0.0,0.0,0.0,0.0,0.06354913678618858,1.6600265604249667e-05,0.2601925630810093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032403718459495354,0.0,3.3200531208499336e-06,0.22003652058432935,0.1446414342629482,0.16194223107569722
0.0,0.0,0.0,2.1231422505307854e-06,0.0,0.0,0.0660615711252654,0.008286624203821657,0.003437367303609342,0.10365817409766455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.978768577494692e-05,1.0615711252653929e-05,0.0017537154989384289,0.003484076433121019,0.12695541401273885,0.08874734607218683,0.020123142250530787,6.369426751592357e-06,0.0,0.0,0.0,0.0,0.0,0.004057324840764332,0.0012547770700636943,0.015496815286624204,0.0,0.0,0.0,0.0,2.7600849256900213e-05,0.0014479830148619957,1.2738853503184714e-05,0.000118895966029724,0.004424628450106157,0.14266029723991508,0.16620594479830147,0.03508917197452229,0.04325690021231422,0.16332059447983016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026242322724734786,0.0,2.3729759910664433e-05,0.004641261864879956,0.0004034059184812954,0.00015494137353433835,0.0004913456169737577,0.0,0.0,0.0,0.007763819095477387,0.0,0.27320072585147964,0.0,0.0,1.3958682300390842e-06,0.05252791736460078,0.04656337241764377,0.29214405360134005,0.0007021217197096594,1.1166945840312674e-05,0.06803042992741486,0.19599804578447794,0.00716499162479062,0.008195142378559464,0.013592964824120602,0.02812674483528755
0.0,0.0,0.0,0.0,0.0,0.0,0.01710897435897436,0.05025320512820513,0.0001923076923076923,0.06598717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011349358974358974,0.0,0.017923076923076924,0.0,0.16720192307692308,0.036759615384615384,8.653846153846153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002564102564102564,0.027057692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013102564102564102,4.1666666666666665e-05,0.4168974358974359,0.1209775641025641,0.05480448717948718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1655011655011655e-05,1.1655011655011655e-05,0.17385780885780885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011544289044289044,0.0,0.25374708624708625,0.2199941724941725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016958041958041957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011072261072261072,0.001526806526806527,0.17265151515151514,0.16484848484848486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2315270935960592e-05,3.284072249589491e-05,0.0,0.018216338259441706,0.004823481116584565,0.0,0.0,0.0,0.0,0.0,0.0,0.01339080459770115,0.0,0.18513546798029556,0.0,0.0,0.0,0.0,0.0009626436781609196,0.04394704433497537,0.0,0.0,0.0369704433497537,0.2833456486042693,0.010467980295566502,0.1534688013136289,0.1229371921182266,0.12628899835796387
